372700.5505,9136981.958
374247.9389,9136581.615
374193.8999,9136419.498
380124.6761,9134447.076
380230.0521,9134620
380446.208,9134509.22
380103.0606,9133309.555
372053.9115,9136032.846
372073.3346,9136720.242
