381275.7061,9134006.658
381443.2268,9133936.407
381421.6113,9133768.887
382291.6386,9133444.653
383901.9997,9132747.55
384431.5815,9132277.411
384312.6958,9131963.985
382124.1178,9132693.511
380994.7034,9133023.149
381156.8203,9133714.848
381275.7061,9134006.658
