371243.3726,9134791.574
375436.7961,9133581.101
375544.874,9133613.525
375609.7208,9133829.68
379824.7599,9132446.283
379630.2196,9131711.353
375674.5675,9132911.018
371016.4089,9134024.221
371243.3726,9134791.574
