380092.2528,9133286.589
379940.9437,9132746.199
375639.4422,9134162.02
375466.5175,9133632.438
371262.2862,9134842.911
371424.4031,9135329.262
371618.9433,9136129.038
374720.7798,9135145.529
377768.5773,9134129.597
380092.2528,9133286.589
