370452.0656,9135225.637
369414.2264,9135591.137
369414.2264,9135591.137
362636.6852,9137955.605
352808.7991,9140419.345
352790.7497,9141515.845
362826.2036,9138781.364
367717.5849,9137211.069
370894.2754,9136281.526
370452.0656,9135225.637
